결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
09년03월(4Q),"18,350","24,898","1,968","770","697","9,111","11,480","19.76","1.41","317","471.35","-4.39","-8.69","-94.30","11.43","-6.10","-240.89"
08년12월(3Q),"12,800","23,883","2,157","928","841","6,836","11,018","13.44","1.03","383","447.32","-7.29","-11.65","4.01","14.22","25.82","9.32"
08년09월(2Q),"16,900","23,439","808","-262","-180","642","10,816","19.58","1.38","-82","501.13","-67.90","","-2.18","-3.04","","6.73"
08년06월(1Q),"18,850","23,782","1,888","602","447","-14,423","10,972","14.10","1.52","203","476.12","-38.90","-64.93","5.95","7.44","-63.27","18.67"
08년03월(4Q),"21,900","24,253","2,058","844","742","4,749","11,187","12.64","1.73","338","398.27","-41.60","-66.38","12.45","12.45","-64.47","30.38"
07년12월(3Q),"30,600","23,430","2,326","1,050","669","-9,290","10,812","12.61","2.50","304","410.66","49.05","62.12","12.78","11.54","1.14","28.30"
07년09월(2Q),"27,500","22,932","2,517","1,011","741","-4,618","10,586","11.35","2.30","337","382.91","62.31","52.10","8.78","13.32","-17.83","21.85"
07년06월(1Q),"28,500","21,582","3,091","1,716","1,216","5,560","9,971","11.38","2.53","553","399.83","91.16","134.90","16.48","22.78","50.27","29.69"
07년03월(4Q),"16,850","21,126","3,524","2,509","2,089","3,677","9,764","7.34","1.53","951","326.09","71.89","114.04","36.56","41.54","122.32","51.36"
06년12월(3Q),"18,750","19,104","1,561","648","661","2,421","8,844","11.00","1.88","301","381.62","-38.76","-50.62","10.30","14.06","-58.25","24.81"
06년09월(2Q),"16,450","18,498","1,551","665","902","-718","8,568","7.55","1.70","410","382.67","-20.45","-30.94","8.66","20.14","-21.23","20.20"
06년06월(1Q),"14,600","17,334","1,617","730","809","-11,539","8,038","6.34","1.61","368","368.68","41.91","75.71","10.71","18.67","85.37","23.69"
06년03월(4Q),"15,350","17,342","2,050","1,172","940","767","8,042","7.27","1.69","428","274.59","48.48","83.23","20.90","22.16","150.34","36.56"
05년12월(3Q),"18,600","16,580","2,549","1,312","1,583","-857","7,695","10.21","2.14","720","496.94","172.03","371.34","23.66","40.18","","45.96"
05년09월(2Q),"12,850","14,941","1,950","963","1,145","494","6,949","667.37","1.64","521","379.72","229.08","","20.39","32.12","","41.29"
05년06월(1Q),"8,560","13,578","1,139","416","437","-298","6,329","","1.20","199","355.93","42.20","1,260.74","15.35","13.17","419.20","42.07"
05년03월(4Q),"6,350","12,934","1,381","640","375","779","6,036","","0.93","171","290.30","-27.56","-40.70","25.21","11.76","-77.08","54.41"
04년12월(3Q),"5,370","12,599","937","278","-1,919","-1,186","5,884","","0.81","-873","264.73","19.67","","12.95","-61.24","","43.60"
04년09월(2Q),"3,460","12,477","592","-60","-29","-790","5,828","5.97","0.53","-13","252.11","-35.76","","-3.37","-0.94","","33.16"
04년06월(1Q),"3,360","12,430","801","31","84","-113","5,806","6.25","0.51","38","247.73","-31.71","-93.00","1.73","2.70","-76.95","45.36"
04년03월(4Q),"4,760","12,449","1,906","1,079","1,638","1,901","5,815","6.98","0.72","745","225.92","229.61","","45.31","56.19","","80.06"
03년12월(3Q),"4,250","10,866","783","-20","-565","-145","5,095","","0.74","-257","261.00","-13.53","","-1.16","-20.32","","44.80"
03년09월(2Q),"4,375","11,394","922","108","-112","203","5,335","","0.73","-51","242.43","10.78","274.16","6.30","-3.93","","53.85"
03년06월(1Q),"5,130","11,406","1,173","436","365","-1,060","5,340","","0.85","166","221.03","-2.08","3.10","22.03","13.09","16.65","59.25"
03년03월(4Q),"3,390","10,891","578","-291","-592","","5,106","","0.59","-269","212.11","-61.20","","-18.54","-21.03","","36.79"
02년12월(3Q),"4,520","11,618","905","56","42","","5,437","42.29","0.74","19","178.85","-14.78","","3.26","1.45","-83.02","52.37"
02년09월(2Q),"5,060","11,632","833","29","-367","","5,443","23.79","0.82","-167","166.80","11.56","","1.83","-12.45","","52.96"
02년06월(1Q),"5,680","11,952","1,198","423","313","","5,589","66.42","0.90","142","191.60","15.58","188.50","19.58","10.41","-61.00","55.46"
02년03월(4Q),"9,540","12,074","1,490","-147","220","","5,645","36.05","1.49","100","461.86","79.67","","-5.46","7.43","","55.42"
01년12월(3Q),"10,200","11,608","1,062","-55","248","","5,433","","1.66","113","212.92","20.85","","-2.76","9.88","","53.43"
01년09월(2Q),"7,040","8,458","746","-469","-614","","4,852","","1.28","-339","316.99","-66.83","","-31.22","-27.81","","49.72"
01년06월(1Q),"9,310","9,213","1,037","147","661","","5,269","23.44","1.56","365","331.97","-30.52","-76.84","7.46","29.87","-9.58","52.77"
01년03월(4Q),"7,200","8,485","829","-263","-491","","4,867","18.41","1.31","-271","299.82","","","-13.70","-23.07","","43.15"
00년12월(3Q),"5,100","8,543","879","-165","-185","","4,899","6.68","0.92","-102","305.27","","","-8.77","-8.25","","46.66"
00년09월(2Q),"8,810","9,350","2,250","801","651","","5,344","","1.46","359","311.20","","","21.98","27.89","","61.73"
00년06월(1Q),"5,980","9,318","1,492","633","630","","5,327","","0.99","404","489.99","","","22.84","30.27","","53.81"
00년03월(4Q),"5,980","7,317","","","","","5,870","","0.90","","564.24","","","","","",""
