결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
09년06월(1Q),"15,900","8,692","15,288","520","436","-486","9,992","17.49","1.59","488","1,021.73","13.06","-49.59","2.87","20.47","-43.71","71.71"
09년03월(4Q),"12,500","8,352","14,087","-108","-152","-1,612","9,603","9.71","1.30","-170","1,035.89","6.16","","-0.64","-8.17","","77.78"
08년12월(3Q),"14,100","6,547","14,085","180","137","1,197","7,583","7.62","1.86","154","1,303.93","10.42","-76.63","1.00","8.35","-74.26","70.90"
08년09월(2Q),"18,700","6,618","13,333","483","391","56","7,678","8.15","2.44","438","1,248.72","12.98","-12.19","3.05","23.85","-4.55","71.54"
08년06월(1Q),"22,800","6,504","13,522","1,031","775","1,215","7,562","9.85","3.01","867","1,239.61","12.80","55.74","6.47","47.39","84.60","71.33"
08년03월(4Q),"20,900","6,572","13,270","578","352","393","7,639","10.90","2.74","393","1,192.12","19.27","14.55","3.66","21.79","10.43","68.03"
07년12월(3Q),"25,500","6,341","12,756","768","534","1,216","7,392","13.56","3.45","597","1,192.09","17.69","1,075.76","4.76","34.11","2,265.26","67.77"
07년09월(2Q),"18,000","6,173","11,801","550","410","1,515","7,204","13.75","2.50","458","1,177.86","17.18","","3.98","28.30","","70.45"
07년06월(1Q),"16,700","5,415","11,988","662","420","216","6,352","21.55","2.63","469","1,303.52","21.93","119.01","4.69","33.04","182.87","68.83"
07년03월(4Q),"13,000","4,747","11,126","505","318","-2,500","5,588","27.57","2.33","356","1,409.62","22.54","408.09","3.85","27.85","204.91","68.53"
06년12월(3Q),"11,800","4,401","10,838","65","23","1,454","5,202","50.84","2.27","25","1,482.50","19.18","","0.48","2.04","","67.13"
06년09월(2Q),"12,500","4,450","10,070","-32","-68","1,853","5,256","79.01","2.38","-76","1,401.88","16.94","","-0.27","-6.11","","65.40"
06년06월(1Q),"13,300","4,439","9,832","302","148","1,176","5,241","28.95","2.54","166","1,356.83","13.19","15.11","2.43","13.00","-17.88","63.94"
06년03월(4Q),"12,150","4,693","9,080","99","104","1,216","5,525","24.52","2.20","117","1,236.38","14.60","","0.91","8.87","","68.10"
05년12월(3Q),"14,600","4,732","9,094","-103","-43","900","5,576","40.90","2.62","-49","1,205.75","10.65","","-0.85","-3.71","","66.84"
05년09월(2Q),"10,350","4,652","8,612","210","201","1,425","5,480","13.42","1.89","225","1,177.34","12.87","52.03","2.04","17.85","2.47","68.43"
05년06월(1Q),"7,000","4,375","8,686","263","181","1,240","5,158","9.14","1.36","202","1,217.42","14.43","150.10","2.55","16.23","1.91","68.94"
