결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
07년09월(3Q),"92,000","1,081","606","136","97","149","10,651","39.04","8.64","839","71.86","24.75","13.63","22.49","35.78","-9.35","100.00"
07년06월(2Q),"90,000","1,097","424","37","33","28","10,030","37.32","8.97","283","71.65","32.94","32.84","8.72","12.24","74.46","100.00"
07년03월(1Q),"72,800","1,049","498","129","107","63","9,613","31.25","7.57","921","68.39","25.34","13.04","25.88","43.31","11.71","100.00"
06년12월(4Q),"70,900","926","460","40","33","201","10,206","32.29","6.95","301","98.50","69.73","316.97","8.76","18.31","52.20","100.00"
06년09월(3Q),"67,100","536","486","120","97","198","5,128","31.76","13.09","925","152.96","29.02","9.42","24.69","76.47","-3.38","100.00"
06년06월(2Q),"71,700","476","319","28","17","40","5,022","33.51","14.28","162","131.89","38.96","38.77","8.72","14.67","9.01","100.00"
06년03월(1Q),"75,000","448","397","114","86","243","4,755","35.19","15.77","824","132.97","70.82","198.32","28.70","78.88","167.10","100.00"
05년12월(4Q),"48,000","423","271","10","20","-60","4,576","29.76","10.49","198","104.93","36.56","243.29","3.57","19.00","49.25","100.00"
05년09월(3Q),"34,800","437","377","110","99","92","4,340","22.48","8.02","958","108.39","40.63","51.25","29.11","97.87","85.81","100.00"
05년06월(2Q),"26,000","370","230","20","15","89","3,589","23.55","7.24","149","137.59","48.41","100.34","8.74","17.03","8.76","100.00"
05년03월(1Q),"21,900","350","233","38","32","68","3,395","20.04","6.45","309","92.90","31.94","16.87","16.43","40.29","23.19","100.00"
04년12월(4Q),"16,700","282","199","3","14","26","3,680","16.14","4.54","133","105.10","26.93","-89.47","1.42","19.49","-37.71","100.00"
04년09월(3Q),"16,700","279","268","73","53","86","3,421","12.12","3.95","515","98.55","28.22","58.76","27.07","81.62","57.68","100.00"
04년06월(2Q),"15,550","239","155","10","14","11","2,994","13.58","4.21","137","98.27","120.14","","6.47","24.09","","100.00"
04년03월(1Q),"15,550","227","176","33","26","39","3,036","16.75","4.15","250","92.30","18.68","51.37","18.55","48.12","35.77","100.00"
