결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
10년12월(4Q),"118,000","128,596","146,977","-2,296","-2,564","10,900","75,959","15.70","1.52","-1,555","151.32","4.61","","-1.56","-8.14","","18.48"
10년09월(3Q),"96,100","130,835","134,291","-3,135","76","-2,227","77,335","8.44","1.21","-36","158.51","-2.10","","-2.33","-0.18","","21.40"
10년06월(2Q),"94,000","132,614","144,097","1,156","8,564","-8,851","78,402","5.57","1.17","5,042","156.65","-0.73","-90.04","0.80","26.88","-32.69","22.90"
10년03월(1Q),"115,000","126,548","132,173","5,157","6,746","263","72,164","5.94","1.56","3,894","167.05","0.06","2.75","3.90","21.85","","25.80"
09년12월(4Q),"121,500","124,252","140,504","4,394","3,619","8,310","70,931","8.67","1.67","2,229","158.46","","","3.13","","","22.28"
09년09월(3Q),"125,500","","137,165","8,579","9,113","16,969","","","","5,315","","","","6.25","","","27.05"
09년06월(2Q),"117,000","","145,153","11,610","12,768","20,389","","","","7,491","","","","8.00","","","28.27"
09년03월(1Q),"91,400","","132,090","5,019","-1,999","15,827","","","","-1,341","","","","3.80","","","24.27"
08년12월(4Q),"74,800","84,068","65,910","-3,098","-6,713","-3,251","50,593","25.29","1.44","-4,018","106.24","12.19","","-4.70","-30.94","","20.34"
08년09월(3Q),"108,000","89,476","68,867","3,376","249","6,834","53,831","9.93","1.96","149","106.14","21.03","265.32","4.90","1.12","-92.66","24.98"
08년06월(2Q),"118,500","87,613","72,335","6,348","7,069","4,167","52,715","9.26","2.20","4,232","97.62","22.53","336.46","8.78","34.17","83.82","27.23"
08년03월(1Q),"127,000","77,914","69,272","5,642","4,222","5,729","46,910","11.73","2.65","2,527","109.27","14.81","226.37","8.14","22.52","","25.78"
07년12월(4Q),"100,000","72,095","58,749","1,538","6,213","4,549","43,426","13.36","2.25","3,719","98.86","6.42","","2.62","36.30","617.94","22.09"
07년09월(3Q),"85,500","64,819","56,900","924","3,392","2,476","39,070","20.30","2.14","2,031","112.85","-6.02","-53.13","1.62","21.52","1,471.68","21.09"
07년06월(2Q),"76,400","61,287","59,032","1,455","3,846","4,599","36,956","33.71","2.02","2,302","117.72","1.85","-23.64","2.46","25.97","","22.42"
07년03월(1Q),"64,200","57,177","60,337","1,729","-1,226","972","34,496","","1.82","-734","133.35","4.03","-9.30","2.87","-8.42","","22.23"
06년12월(4Q),"55,000","59,348","55,205","-434","865","400","35,796","37.54","1.50","518","122.92","-10.70","","-0.79","5.74","-72.59","21.87"
06년09월(3Q),"61,000","61,288","60,542","1,972","216","6,381","36,688","21.42","1.62","129","121.63","0.60","-29.55","3.26","1.41","-86.66","24.12"
