결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
08년09월(3Q),"30,150","28,115","414","-1,067","-954","-162","29,694","14.78","1.02","-1,008","28.79","-63.79","","-257.73","-13.35","","-222.88"
08년06월(2Q),"40,000","29,071","2,068","1,969","1,897","159","30,704","9.73","1.30","2,003","26.38","58.85","66.27","95.20","27.05","61.76","100.00"
08년03월(1Q),"38,550","27,033","250","39","84","679","28,552","11.52","1.35","89","29.66","-67.00","-93.48","15.61","1.23","-86.96","63.69"
07년12월(4Q),"58,100","27,971","999","908","905","74","29,543","14.74","1.97","956","26.42","24.98","57.28","90.84","13.10","-31.17","100.08"
07년09월(3Q),"52,100","27,321","1,143","1,020","1,007","-73","28,857","11.91","1.81","1,063","26.78","30.27","37.56","89.22","15.04","30.24","98.21"
07년06월(2Q),"44,900","26,241","1,302","1,184","1,173","133","27,716","10.88","1.62","1,239","27.47","5.92","4.53","90.95","18.30","10.40","98.97"
07년03월(1Q),"36,900","25,026","757","598","647","1,215","26,433","9.20","1.40","683","28.94","-26.15","-35.26","78.97","10.28","-27.03","99.29"
06년12월(4Q),"30,100","25,291","800","577","1,315","-144","26,712","7.06","1.13","1,389","29.41","-34.67","-47.33","72.19","20.98","14.86","99.65"
06년09월(3Q),"33,100","24,859","878","742","773","-111","26,257","8.11","1.26","816","29.85","-15.71","-21.60","84.49","12.65","-15.35","97.88"
06년06월(2Q),"29,800","24,058","1,229","1,133","1,062","38","25,411","7.04","1.17","1,122","26.90","96.48","128.91","92.16","18.03","87.30","99.38"
06년03월(1Q),"28,800","23,084","1,025","924","886","1,443","24,382","7.77","1.18","936","27.27","-24.20","-27.84","90.08","15.33","-24.82","99.82"
05년12월(4Q),"23,550","23,161","1,224","1,096","1,145","-136","24,463","5.86","0.96","1,209","28.97","","","89.54","20.26","","100.00"
05년09월(3Q),"26,600","22,049","1,041","946","913","-1,577","23,289","9.47","1.14","965","28.45","72.82","79.40","90.84","16.94","69.34","100.00"
05년06월(2Q),"24,400","21,090","626","495","567","-78","22,276","10.11","1.10","599","35.12","","","79.10","10.99","","100.00"
05년03월(1Q),"25,150","20,197","1,353","1,280","1,179","1,692","21,333","","1.18","1,245","37.60","","","94.64","23.84","","100.00"
04년12월(4Q),"22,400","19,370","","","","","20,460","","1.09","","37.56","","","","","",""
04년09월(3Q),"24,650","17,545","602","527","539","-75","18,533","","1.33","574","40.45","","","87.51","","","100.00"
