id,company,industry,num,결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
LG전자_전자_01.csv,LG전자,전자,01,12년03월(1Q),82800,133915,132047,4017,2475,6466,72895,NA,1.14,1348,141.92,0.34,478.02,3.04,7.49,NA,23.12
LG전자_전자_01.csv,LG전자,전자,01,11년12월(4Q),74400,131482,138143,1127,-1116,3980,71551,NA,1.04,-676,148.39,-6.01,NA,0.82,-3.59,NA,20.85
LG전자_전자_01.csv,LG전자,전자,01,11년09월(3Q),68900,125723,128972,825,-4139,5113,74002,NA,0.91,-2539,173.43,-3.96,NA,0.64,-13.66,NA,23.62
LG전자_전자_01.csv,LG전자,전자,01,11년06월(2Q),82900,127439,143851,1144,1084,6494,75222,NA,1.08,585,165.57,-0.17,-1.1,0.79,3.13,-88.39,22.99
LG전자_전자_01.csv,LG전자,전자,01,11년03월(1Q),105000,127317,131599,695,-158,1714,75134,31.37,1.37,-180,163.39,-0.43,-86.52,0.53,-0.96,NA,22.53
LG전자_전자_01.csv,LG전자,전자,01,10년12월(4Q),118000,128596,146977,-2296,-2564,10900,75959,15.7,1.52,-1555,151.32,4.61,NA,-1.56,-8.14,NA,18.48
LG전자_전자_01.csv,LG전자,전자,01,10년09월(3Q),96100,130835,134291,-3135,76,-2227,77335,8.44,1.21,-36,158.51,-2.1,NA,-2.33,-0.18,NA,21.4
LG전자_전자_01.csv,LG전자,전자,01,10년06월(2Q),94000,132614,144097,1156,8564,-8851,78402,5.57,1.17,5042,156.65,-0.73,-90.04,0.8,26.88,-32.69,22.9
LG전자_전자_01.csv,LG전자,전자,01,10년03월(1Q),115000,126548,132173,5157,6746,263,72164,5.94,1.56,3894,167.05,0.06,2.75,3.9,21.85,NA,25.8
LG전자_전자_01.csv,LG전자,전자,01,09년12월(4Q),121500,124252,140504,4394,3619,8310,70931,8.67,1.67,2229,158.46,NA,NA,3.13,NA,NA,22.28
LG전자_전자_01.csv,LG전자,전자,01,09년09월(3Q),125500,NA,137165,8579,9113,16969,NA,NA,NA,5315,NA,NA,NA,6.25,NA,NA,27.05
LG전자_전자_01.csv,LG전자,전자,01,09년06월(2Q),117000,NA,145153,11610,12768,20389,NA,NA,NA,7491,NA,NA,NA,8,NA,NA,28.27
LG전자_전자_01.csv,LG전자,전자,01,09년03월(1Q),91400,NA,132090,5019,-1999,15827,NA,NA,NA,-1341,NA,NA,NA,3.8,NA,NA,24.27
LG전자_전자_01.csv,LG전자,전자,01,08년12월(4Q),74800,84068,65910,-3098,-6713,-3251,50593,25.29,1.44,-4018,106.24,12.19,NA,-4.7,-30.94,NA,20.34
LG전자_전자_01.csv,LG전자,전자,01,08년09월(3Q),108000,89476,68867,3376,249,6834,53831,9.93,1.96,149,106.14,21.03,265.32,4.9,1.12,-92.66,24.98
LG전자_전자_01.csv,LG전자,전자,01,08년06월(2Q),118500,87613,72335,6348,7069,4167,52715,9.26,2.2,4232,97.62,22.53,336.46,8.78,34.17,83.82,27.23
LG전자_전자_01.csv,LG전자,전자,01,08년03월(1Q),127000,77914,69272,5642,4222,5729,46910,11.73,2.65,2527,109.27,14.81,226.37,8.14,22.52,NA,25.78
LG전자_전자_01.csv,LG전자,전자,01,07년12월(4Q),1e+05,72095,58749,1538,6213,4549,43426,13.36,2.25,3719,98.86,6.42,NA,2.62,36.3,617.94,22.09
LG전자_전자_01.csv,LG전자,전자,01,07년09월(3Q),85500,64819,56900,924,3392,2476,39070,20.3,2.14,2031,112.85,-6.02,-53.13,1.62,21.52,1471.68,21.09
LG전자_전자_01.csv,LG전자,전자,01,07년06월(2Q),76400,61287,59032,1455,3846,4599,36956,33.71,2.02,2302,117.72,1.85,-23.64,2.46,25.97,NA,22.42
LG전자_전자_01.csv,LG전자,전자,01,07년03월(1Q),64200,57177,60337,1729,-1226,972,34496,NA,1.82,-734,133.35,4.03,-9.3,2.87,-8.42,NA,22.23
LG전자_전자_01.csv,LG전자,전자,01,06년12월(4Q),55000,59348,55205,-434,865,400,35796,37.54,1.5,518,122.92,-10.7,NA,-0.79,5.74,-72.59,21.87
LG전자_전자_01.csv,LG전자,전자,01,06년09월(3Q),61000,61288,60542,1972,216,6381,36688,21.42,1.62,129,121.63,0.6,-29.55,3.26,1.41,-86.66,24.12
LG전자_전자_01.csv,LG전자,전자,01,06년06월(2Q),57500,61550,57962,1905,-350,5270,36845,15.64,1.53,-209,117.04,3.22,32.4,3.29,-2.26,NA,24.05
LG전자_전자_01.csv,LG전자,전자,01,06년03월(1Q),78800,62006,57998,1906,1660,6099,37118,16.37,2.07,994,125.36,-2.66,-31.89,3.29,10.74,93.47,23.82
LG전자_전자_01.csv,LG전자,전자,01,05년12월(4Q),89300,61626,61821,2111,3122,5261,37576,20.51,2.32,1890,127.77,-5.2,122.38,3.41,21.32,87.16,26.07
LG전자_전자_01.csv,LG전자,전자,01,05년09월(3Q),69900,55490,60183,2799,1569,-3632,34538,19.97,1.98,969,154.88,-1.54,-21.24,4.65,12.01,-48.51,26.72
LG전자_전자_01.csv,LG전자,전자,01,05년06월(2Q),65800,49018,56152,1439,1506,2799,30542,14.84,2.11,930,191.7,-6.86,-63.36,2.56,12.52,-69.51,24.85
LG전자_전자_01.csv,LG전자,전자,01,05년03월(1Q),68100,47214,59585,2798,832,7045,29151,10.31,2.28,514,187.26,-0.63,-31.22,4.7,6.84,-85.78,25.11
LG전자_전자_01.csv,LG전자,전자,01,04년12월(4Q),64100,50162,65213,949,1634,7268,31285,6.56,2,1010,163.83,20.38,-51.99,1.46,13.14,NA,22.33
LG전자_전자_01.csv,LG전자,전자,01,04년09월(3Q),66200,49295,61125,3554,3044,4059,30750,7.67,2.1,1881,175.5,24.34,91.98,5.81,26.03,35.98,25.14
LG전자_전자_01.csv,LG전자,전자,01,04년06월(2Q),54800,44264,60290,3926,4935,7972,27641,6.75,1.94,3049,195.07,29.02,49.75,6.51,47.63,84.6,25.01
LG전자_전자_01.csv,LG전자,전자,01,04년03월(1Q),68700,38610,59964,4069,5847,1089,23859,10.26,2.81,3613,212.18,15.97,-2.48,6.78,63.51,209.6,23.73
LG전자_전자_01.csv,LG전자,전자,01,03년12월(4Q),58600,35046,54175,1977,-172,2650,21712,13.98,2.64,-106,221.79,17.54,368.45,3.65,-1.95,NA,23.5
LG전자_전자_01.csv,LG전자,전자,01,03년09월(3Q),55500,35505,49161,1851,2239,3564,22001,17.52,2.47,1383,210.82,11.68,-2.61,3.77,25.91,92.74,22.79
LG전자_전자_01.csv,LG전자,전자,01,03년06월(2Q),49800,33607,46728,2622,2673,3176,20829,20.03,2.34,1652,211.21,2279.87,319.5,5.61,33.28,120.97,25.03
LG전자_전자_01.csv,LG전자,전자,01,03년03월(1Q),40100,30655,51705,4172,1889,-334,19060,25.7,2.06,1167,261.81,10.06,13.71,8.07,24.89,NA,24.42
LG전자_전자_01.csv,LG전자,전자,01,02년12월(4Q),41300,30051,46090,422,-1791,NA,18643,22.9,2.16,-1107,237.18,NA,NA,0.92,-23.03,NA,20.07
LG전자_전자_01.csv,LG전자,전자,01,02년09월(3Q),33350,32159,44019,1901,1161,NA,19951,NA,1.63,718,209.69,NA,NA,4.32,14.89,NA,22.86
LG전자_전자_01.csv,LG전자,전자,01,02년06월(2Q),48000,30237,1963,625,1208,NA,18763,NA,2.5,748,221.91,NA,NA,31.83,12.9,NA,34.49
LG화학_화학_01.csv,LG화학,화학,01,19년12월(4Q),317500,173838,74612,-275,-568,18362,221764,79.31,1.43,-993,95.73,1.61,NA,-0.37,-1.82,NA,17.09
LG화학_화학_01.csv,LG화학,화학,01,19년09월(3Q),299500,174908,73473,3803,1372,3945,223948,45.86,1.34,1642,91.71,1.55,-36.87,5.18,3.01,-62.56,17.05
LG화학_화학_01.csv,LG화학,화학,01,19년06월(2Q),354500,172789,71774,2675,838,2462,221979,38.22,1.6,870,87.72,1.78,-61.96,3.73,1.6,-85.75,15.99
LG화학_화학_01.csv,LG화학,화학,01,19년03월(1Q),366000,171993,66391,2754,2119,6442,220843,25.23,1.66,2484,81.47,1.3,-57.69,4.15,4.57,-63.4,17.62
LG화학_화학_01.csv,LG화학,화학,01,18년12월(4Q),347000,173221,73427,2896,1266,8083,222761,18.45,1.56,1535,67.09,14.16,-52.92,3.94,2.82,-61.95,15.88
LG화학_화학_01.csv,LG화학,화학,01,18년09월(3Q),365500,172573,72349,6024,3466,11984,222034,17.15,1.65,4387,64.68,13.1,-23.72,8.33,8.12,-34.08,18.9
LG화학_화학_01.csv,LG화학,화학,01,18년06월(2Q),333500,170087,70519,7033,4934,818,219069,14.14,1.52,6103,61.09,10.49,-3.24,9.97,11.54,-17.22,20.87
LG화학_화학_01.csv,LG화학,화학,01,18년03월(1Q),385500,165102,65536,6508,5527,365,212898,15.51,1.81,6788,59.99,1.03,-18.33,9.93,13.09,-0.09,20.47
LG화학_화학_01.csv,LG화학,화학,01,17년12월(4Q),405000,163386,64322,6150,3381,10730,211079,16.3,1.92,4034,53.26,16.7,33.19,9.56,7.86,10.88,20.55
LG화학_화학_01.csv,LG화학,화학,01,17년09월(3Q),392000,161218,63971,7897,5455,9288,208486,15.93,1.88,6655,47.05,26.57,71.67,12.34,13.28,66.37,22.78
LG화학_화학_01.csv,LG화학,화학,01,17년06월(2Q),291000,155346,63821,7269,5903,9553,201428,13.23,1.44,7372,45.94,22.28,18.68,11.39,15.29,44.54,21.48
LG화학_화학_01.csv,LG화학,화학,01,17년03월(1Q),294000,149058,64867,7969,5481,2236,193393,14.96,1.52,6794,48.74,33.08,74.09,12.29,14.8,47.77,21.79
LG화학_화학_01.csv,LG화학,화학,01,16년12월(4Q),261000,140510,55117,4617,2700,5949,188807,15.06,1.38,3638,45.81,9.35,31.17,8.38,7.81,27.82,18.55
LG화학_화학_01.csv,LG화학,화학,01,16년09월(3Q),241500,136723,50543,4600,2974,4754,184077,14.6,1.31,4000,46.57,-2.38,-15.8,9.1,8.77,-15.64,19.05
LG화학_화학_01.csv,LG화학,화학,01,16년06월(2Q),260000,134638,52192,6125,3755,6562,181305,15.04,1.43,5100,47.26,2.88,8.7,11.73,11.43,7.86,21.94
LG화학_화학_01.csv,LG화학,화학,01,16년03월(1Q),327500,131063,48741,4577,3381,7902,175999,19.36,1.86,4598,43.9,-0.83,26.52,9.39,10.46,39.94,19.17
LG화학_화학_01.csv,LG화학,화학,01,15년12월(4Q),328500,131035,50406,3520,2070,9611,176007,21.06,1.87,2846,41.78,-6.17,52,6.98,6.51,90.98,16.44
LG화학_화학_01.csv,LG화학,화학,01,15년09월(3Q),285500,129795,51777,5463,3424,6221,174257,20.04,1.64,4742,42.13,-8.58,52.84,10.55,11.06,44.59,19.66
LG화학_화학_01.csv,LG화학,화학,01,15년06월(2Q),278500,126123,50732,5634,3530,5451,169038,21.79,1.65,4729,45.46,-13.56,56.67,11.11,11.38,53.72,20.22
LG화학_화학_01.csv,LG화학,화학,01,15년03월(1Q),226000,122255,49150,3618,2462,10438,163883,20.3,1.38,3285,48.44,-13.36,-0.08,7.36,8.01,-15.73,16.16
LG화학_화학_01.csv,LG화학,화학,01,14년12월(4Q),181000,122659,53723,2316,1093,4248,164485,15.41,1.1,1490,47.79,-4.76,-26.8,4.31,3.65,-37.68,12.73
LG화학_화학_01.csv,LG화학,화학,01,14년09월(3Q),255500,120959,56639,3575,2319,5858,162443,20.2,1.57,3279,50.97,-3.43,-30.76,6.31,8.18,-31.11,13.55
LG화학_화학_01.csv,LG화학,화학,01,14년06월(2Q),296000,118337,58688,3596,2267,7343,158813,20.95,1.86,3076,49.27,-0.82,-28.29,6.13,7.81,-42.92,13.46
LG화학_화학_01.csv,LG화학,화학,01,14년03월(1Q),254000,116937,56728,3621,2860,2496,156750,15.45,1.62,3899,56.39,-0.84,-11.45,6.38,9.95,-15.05,13.44
LG화학_화학_01.csv,LG화학,화학,01,13년12월(4Q),299500,117257,56406,3164,1769,4169,157137,17.48,1.91,2392,48.79,-0.71,-13.06,5.61,6.14,-39.03,12.62
LG화학_화학_01.csv,LG화학,화학,01,13년09월(3Q),307500,115677,58651,5163,3523,2710,154985,16.48,1.98,4760,52.13,0.54,-14.02,8.8,12.45,-22.28,15.57
LG화학_화학_01.csv,LG화학,화학,01,13년06월(2Q),253000,113132,59172,5015,4010,6805,151232,12.63,1.67,5390,58.74,-1.31,0.48,8.48,14.55,5.77,15.39
LG화학_화학_01.csv,LG화학,화학,01,13년03월(1Q),268000,108689,57206,4089,3404,8145,145352,13.58,1.84,4589,61.11,-0.56,-8.49,7.15,12.7,-9.66,13.51
LG화학_화학_01.csv,LG화학,화학,01,12년12월(4Q),330000,107654,56808,3639,2923,570,144043,16.32,2.29,3922,54.02,1.46,-28.66,6.41,11.02,-22.79,12.69
LG화학_화학_01.csv,LG화학,화학,01,12년09월(3Q),331500,105425,58335,6005,4593,10218,141002,15.5,2.35,6125,60.49,-0.89,-16.19,10.29,17.74,-11.25,16.39
LG화학_화학_01.csv,LG화학,화학,01,12년06월(2Q),292000,101394,59956,4991,3739,1064,135599,13.18,2.15,5096,57.52,5.19,-34.44,8.32,15.34,-38.66,14.36
LG화학_화학_01.csv,LG화학,화학,01,12년03월(1Q),370000,97858,57531,4469,3809,5806,130492,14.58,2.84,5080,67.49,4.77,-46.22,7.77,15.66,-41.21,13.38
LG화학_화학_01.csv,LG화학,화학,01,11년12월(4Q),317500,97077,55989,5101,3770,9884,129485,10.97,2.45,5080,57.46,12,-13.66,9.11,15.98,-10.58,15.08
LG화학_화학_01.csv,LG화학,화학,01,11년09월(3Q),321000,93894,58859,7164,5116,6332,125179,10.87,2.56,6902,59.13,17.22,-7.48,12.17,22.84,-13.34,17.51
LG화학_화학_01.csv,LG화학,화학,01,11년06월(2Q),488000,87655,57000,7613,6245,1061,116952,15.95,4.17,8308,62.08,13.36,-8.27,13.36,29.49,-3.88,18.9
LG화학_화학_01.csv,LG화학,화학,01,11년03월(1Q),460000,81848,54909,8308,6566,5127,108862,14.87,4.23,8640,70.15,24.14,28.87,15.13,32.47,24.93,20.55
LG화학_화학_01.csv,LG화학,화학,01,10년12월(4Q),391000,78438,49989,5908,4373,8160,104451,13.39,3.74,5681,61.57,23.54,65.21,11.82,22.42,88.33,18.47
LG화학_화학_01.csv,LG화학,화학,01,10년09월(3Q),333500,73972,50214,7744,5991,8676,98453,12.57,3.39,7964,62.96,16.92,5.67,15.42,33.62,10,21.25
LG화학_화학_01.csv,LG화학,화학,01,10년06월(2Q),309500,68459,50280,8300,6456,4335,91282,11.99,3.39,8644,75.15,31.3,25.55,16.51,40.01,38.35,22.12
LG화학_화학_01.csv,LG화학,화학,01,10년03월(1Q),240500,61633,44231,6447,5177,3901,81771,10.27,2.94,6916,82.63,32.02,31.61,14.58,34.5,101.36,20.26
LG화학_화학_01.csv,LG화학,화학,01,09년12월(4Q),228500,59267,40464,3576,2231,4184,78819,11.57,2.9,3016,77.68,NA,NA,8.84,NA,NA,16.23
LG화학_화학_01.csv,LG화학,화학,01,09년09월(3Q),219000,NA,42946,7328,5422,4912,NA,NA,NA,7240,NA,NA,NA,17.06,NA,NA,22.88
LG화학_화학_01.csv,LG화학,화학,01,09년06월(2Q),139500,NA,38296,6611,4747,6608,NA,NA,NA,6248,NA,NA,NA,17.26,NA,NA,23.47
LG화학_화학_01.csv,LG화학,화학,01,09년03월(1Q),90000,NA,33503,4899,2992,6408,NA,NA,NA,3435,NA,NA,NA,14.62,NA,NA,21.54
LG화학_화학_01.csv,LG화학,화학,01,08년12월(4Q),71000,48897,13941,413,616,3745,58459,8.45,1.73,734,64.35,-53.58,-81.36,2.96,5.1,-53.25,-2.01
LG화학_화학_01.csv,LG화학,화학,01,08년09월(3Q),91900,47764,40648,4429,2970,2205,57112,10.16,2.29,3540,78.18,46.92,75.4,10.9,25.87,22.78,18.22
LG화학_화학_01.csv,LG화학,화학,01,08년06월(2Q),1e+05,44068,37380,4814,3855,3779,52804,11.64,2.69,4595,72.8,41.33,195.53,12.88,36.71,41.96,20.74
LG화학_화학_01.csv,LG화학,화학,01,08년03월(1Q),74000,39948,34481,3788,2584,-40,47893,9.81,2.2,3080,80.64,44.83,198.45,10.99,26.26,99.18,18.89
LG화학_화학_01.csv,LG화학,화학,01,07년12월(4Q),89600,38782,30031,2213,1259,4865,46504,13.9,2.74,1571,81.78,23.74,96.17,7.37,14.31,33.39,16.73
LG화학_화학_01.csv,LG화학,화학,01,07년09월(3Q),96000,31609,27666,2525,2107,1081,43565,15.44,3.13,2883,97.45,11.44,135.8,9.13,27.59,74.1,18.61
LG화학_화학_01.csv,LG화학,화학,01,07년06월(2Q),78100,29484,26449,1629,2366,1401,40657,14.58,2.73,3237,106.21,16.63,237.81,6.16,33.68,422.15,16.24
LG화학_화학_01.csv,LG화학,화학,01,07년03월(1Q),47350,26706,23807,1269,1130,2645,36857,13.47,1.83,1546,122.51,12.03,92.81,5.33,17.1,70.28,15.39
LG화학_화학_01.csv,LG화학,화학,01,06년12월(4Q),43100,26172,24270,1128,861,2544,36127,14.05,1.7,1178,121.86,27.02,9.92,4.65,13.32,-22.57,15.35
LG화학_화학_01.csv,LG화학,화학,01,06년09월(3Q),37600,25504,24825,1071,1210,1006,35212,11.37,1.52,1656,129.29,34.21,16.32,4.31,19.45,45.32,14.62
LG화학_화학_01.csv,LG화학,화학,01,06년06월(2Q),33000,24289,22678,482,453,3170,33550,11.21,1.4,620,127.72,26.29,-43.67,2.13,7.51,-48.26,13.04
LG화학_화학_01.csv,LG화학,화학,01,06년03월(1Q),44150,23955,21251,658,664,456,33093,13.17,1.9,908,136.57,13.71,-53.45,3.1,10.98,-43.87,14.38
LG화학_화학_01.csv,LG화학,화학,01,05년12월(4Q),57000,24385,19108,1026,1111,1734,33681,14.8,2.41,1521,129.38,0.42,20.82,5.37,18.62,-12.16,17.6
LG화학_화학_01.csv,LG화학,화학,01,05년09월(3Q),44900,23362,18498,921,833,2224,32281,11.23,1.98,1140,143.17,-0.62,-31.81,4.98,14.55,-47.76,16.9
LG화학_화학_01.csv,LG화학,화학,01,05년06월(2Q),37800,22438,17957,856,876,716,31017,7.99,1.73,1198,152.07,2.37,-36.06,4.77,15.78,-10.33,17.62
LG화학_화학_01.csv,LG화학,화학,01,05년03월(1Q),41000,21949,18689,1414,1182,37,30055,8.49,1.94,1618,163.52,16.14,-16.37,7.57,21.55,-22.61,18.84
LG화학_화학_01.csv,LG화학,화학,01,04년12월(4Q),41250,21951,19028,849,1265,4051,30068,7.99,1.95,1731,158.73,25.43,-29.08,4.46,23.63,42.69,15.72
LG화학_화학_01.csv,LG화학,화학,01,04년09월(3Q),43700,20881,18614,1350,1594,1007,28603,9.11,2.17,2181,163.03,37.9,24.89,7.25,31.74,48.86,18.67
LG화학_화학_01.csv,LG화학,화학,01,04년06월(2Q),39100,19301,17541,1339,977,1589,26442,9.11,2.1,1336,173.23,22.31,40.32,7.63,20.78,53.4,19.59
LG화학_화학_01.csv,LG화학,화학,01,04년03월(1Q),53700,18299,16091,1691,1528,-1276,25114,13.54,3.04,2091,177.18,17.32,8.3,10.51,33.54,48.83,21.94
LG화학_화학_01.csv,LG화학,화학,01,03년12월(4Q),55000,18146,15170,1198,887,4165,24905,15.79,3.14,1213,162.41,37.39,70.9,7.9,20.09,119.54,20.48
LG화학_화학_01.csv,LG화학,화학,01,03년09월(3Q),45800,17173,13498,1081,1071,1102,23511,15.17,2.77,1465,162.15,-2.95,-31.48,8.01,25.69,8.03,19.68
LG화학_화학_01.csv,LG화학,화학,01,03년06월(2Q),48000,16180,14341,954,637,626,22153,16.31,3.08,871,170.63,5.78,-33.14,6.65,16,-42.96,18.78
LG화학_화학_01.csv,LG화학,화학,01,03년03월(1Q),38500,15654,13715,1561,1027,1046,21424,11.31,2.56,1405,161.68,8.52,7.07,11.38,26.22,9.07,22.8
LG화학_화학_01.csv,LG화학,화학,01,02년12월(4Q),40600,15672,11042,701,404,NA,21449,12.22,2.69,553,145.41,-6.05,-18.1,6.35,10.39,-4.41,21.06
LG화학_화학_01.csv,LG화학,화학,01,02년09월(3Q),32500,15422,13909,1578,991,NA,21107,9.73,2.19,1357,156.4,15.06,55.91,11.34,26.6,83.53,22.67
LG화학_화학_01.csv,LG화학,화학,01,02년06월(2Q),43500,14393,13558,1427,1116,NA,19699,14.97,3.14,1527,165.14,-761.37,NA,10.52,31.36,NA,20.18
LG화학_화학_01.csv,LG화학,화학,01,02년03월(1Q),43700,14085,12638,1458,941,NA,19274,31.63,3.22,1288,173.54,-12.04,4.2,11.54,28.09,NA,23.56
LG화학_화학_01.csv,LG화학,화학,01,01년12월(4Q),21750,12723,11753,856,423,NA,17410,17.07,1.78,578,185.81,NA,NA,7.28,13.47,NA,17.85
LG화학_화학_01.csv,LG화학,화학,01,01년09월(3Q),14000,12378,12088,1012,540,NA,16939,NA,1.18,739,221.01,NA,NA,8.37,17.69,NA,20.5
LG화학_화학_01.csv,LG화학,화학,01,01년06월(2Q),17300,12048,-2050,-576,-468,NA,16487,NA,1.49,-640,230.76,NA,NA,28.12,-10.21,NA,86.2
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,19년12월(4Q),186500,65039,17874,1734,1962,5384,43659,52.72,4.27,1509,89.11,17.87,-18.68,9.7,17.32,106.57,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,19년09월(3Q),157000,64375,16648,2021,853,3380,42911,56.9,3.66,761,83.4,19.11,-8.85,12.14,8.98,26.73,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,19년06월(2Q),114000,62696,16303,1283,278,2171,41759,43.87,2.73,481,82.41,19.56,-48.79,7.87,5.88,-70.02,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,19년03월(1Q),124000,60485,15109,2062,876,2633,40487,33.32,3.06,787,80.15,15.42,-19.74,13.65,9.86,-21.5,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,18년12월(4Q),122000,59491,15165,2133,1240,3607,39663,30.99,3.08,731,66.09,19.8,-26.74,14.06,9.26,-33.18,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,18년09월(3Q),716000,58760,13977,2217,684,2459,39201,33.35,3.66,600,68.73,16.41,-28.96,15.86,7.73,-53.77,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,18년06월(2Q),763000,56834,13636,2506,2818,734,30774,30.58,4.97,1603,50.07,20.71,-12.14,18.38,21.39,52.6,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,18년03월(1Q),792000,53779,13091,2570,1538,2935,37040,35.68,4.28,1002,55.59,20.96,-11.63,19.63,13.81,-19.59,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,17년12월(4Q),870000,53052,12659,2911,1720,2979,36008,37.16,4.84,1093,51.16,16.67,0.29,22.99,15.44,1.97,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,17년09월(3Q),745000,51438,12007,3121,2158,3245,34857,31.96,4.28,1299,48.14,18.52,10.55,25.99,19.06,10.03,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,17년06월(2Q),838000,49479,11296,2852,1714,2059,33895,36.89,4.95,1051,45.55,14.42,4.6,25.25,16.99,-18.57,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,17년03월(1Q),855000,42699,10822,2908,2109,1116,30921,35.75,5.54,1247,50.86,15.47,13.23,26.87,22.41,24.22,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,16년12월(4Q),775000,41296,10850,2903,1828,4099,30038,34.14,5.17,1072,54.27,21.71,28.86,26.75,19.36,24.54,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,16년09월(3Q),883000,42276,10131,2823,1980,2618,29155,40.8,6.07,1180,41.81,20.53,27.59,27.87,25.34,65.88,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,16년06월(2Q),710000,26341,9873,2727,2132,2959,21439,36.78,6.63,1290,87.06,26.35,44,27.62,36.54,70.81,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,16년03월(1Q),637000,23886,9373,2568,1650,1964,20125,38.3,6.34,1004,89.45,26.56,32.13,27.4,30.47,22.44,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,15년12월(4Q),658000,22696,8914,2252,1415,3446,19305,41.87,6.83,861,93.25,19.36,16.19,25.27,25.84,8.63,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,15년09월(3Q),513000,22708,8405,2213,1168,1914,19181,33.37,5.36,712,83.07,20.08,17.08,26.32,21.56,-23.97,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,15년06월(2Q),634000,20837,7814,1894,1241,2790,18045,38.44,7.04,755,82.63,13.93,0.15,24.23,24.89,210.11,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,15년03월(1Q),671000,19209,7406,1944,1346,363,17054,48.14,7.88,820,85.76,18.35,4.33,26.25,29.1,4.37,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,14년12월(4Q),712000,17974,7468,1939,1297,3853,16310,51.72,8.74,793,88.85,24.34,36.67,25.96,28.37,142.24,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,14년09월(3Q),807000,18893,7000,1890,1537,802,15354,70.52,10.53,936,77.95,22.29,87.95,27,34.33,-88.59,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,14년06월(2Q),835000,17109,6859,1891,394,2999,14268,16.05,11.72,244,78.9,20.12,36.96,27.57,9.74,-53.06,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,14년03월(1Q),774000,15928,6257,1863,1289,712,13549,15.77,11.44,785,80.5,21.47,47.74,29.77,33.83,20.21,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,13년12월(4Q),724000,14753,6006,1418,541,1808,12833,15.96,11.3,327,82.86,78.02,40.57,23.62,14.88,-53.23,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,13년09월(3Q),557000,14284,5724,1005,15612,226,12573,12.64,8.87,8203,74.16,28.97,-15.18,17.57,1092.56,1451.58,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,13년06월(2Q),290500,-2790,5710,1380,1230,660,2659,37.99,34.29,519,NA,28.44,7.13,24.18,57.58,9.1,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,13년03월(1Q),277000,20269,5151,1261,1570,3586,12238,36.89,7.1,653,54.79,-10.08,-27.06,24.48,32.12,15.54,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,12년12월(4Q),227000,19036,3374,1009,1676,2035,11727,31.4,6.08,700,53.78,-41.12,-45.52,29.91,35.16,51.56,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,12년09월(3Q),290500,19384,4438,1185,1268,1063,11403,44.89,8,529,49.05,-15.4,-19.74,26.71,27.2,24.65,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,12년06월(2Q),250000,18129,4446,1289,1142,1372,10885,40.73,7.21,476,52.68,-14.8,-18.05,28.99,26.19,0.86,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,12년03월(1Q),260000,16878,5729,1729,1358,1485,10392,42.45,7.85,565,48.11,14.15,1.57,30.18,33.34,10.29,100
NAVER_IT플랫폼_01.csv,NAVER,IT플랫폼,01,11년12월(4Q),211000,15779,5731,1852,1133,1211,9941,35.42,6.66,462,50.37,21.32,22.36,32.32,28.61,-19.14,100
