결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
02년06월(2Q),"1,150","1,376","18","-134","-130","","1,843","","0.72","-153","49.98","-83.52","","-725.55","-35.12","","-640.66"
02년03월(1Q),"1,930","1,575","96","57","38","","2,130","36.44","1.05","45","37.64","-44.05","-41.93","59.49","9.70","-54.14","85.20"
01년12월(4Q),"1,330","1,541","42","-55","-57","","2,056","13.15","0.75","-67","36.99","-62.25","","-130.12","-14.64","","-62.91"
01년09월(3Q),"1,080","1,574","14","-71","55","","2,080","20.15","0.60","64","35.36","-95.73","","-502.97","13.95","-72.88","-338.47"
01년06월(2Q),"2,040","1,600","112","42","17","","2,321","10.03","1.02","19","34.61","-80.13","-90.39","37.49","4.16","-95.45","59.81"
01년03월(1Q),"1,820","1,623","172","98","87","","2,335","3.35","0.90","97","50.68","-56.03","-67.96","57.32","22.55","-68.07","70.69"
00년12월(4Q),"2,390","1,477","112","-144","-104","","2,206","3.37","1.27","-116","66.68","","","-128.63","-22.14","","-87.96"
00년09월(3Q),"3,350","2,294","328","252","211","","2,980","4.03","1.30","235","41.78","","","76.68","29.32","","84.14"
00년06월(2Q),"4,000","3,465","563","437","369","","4,237","","1.09","411","27.67","","","77.48","41.75","","81.27"
00년03월(1Q),"7,090","3,598","391","307","257","","4,013","","2.04","305","19.46","","","78.66","39.74","","85.23"
