결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
08년12월(4Q),"22,700","10,705","26,020","221","58","1,048","10,623","25.27","2.08","57","149.91","36.81","974.26","0.85","2.20","-69.01","7.51"
08년09월(3Q),"31,000","10,342","34,494","499","296","994","10,262","29.24","2.85","293","177.25","70.14","76.36","1.45","11.51","27.94","6.25"
08년06월(2Q),"43,950","10,197","27,486","460","302","1,308","10,118","44.28","4.10","299","168.32","39.84","62.77","1.67","11.98","-21.98","6.85"
08년03월(1Q),"35,800","9,963","22,458","383","225","-2,080","9,886","33.09","3.42","223","142.92","16.89","15.20","1.71","9.06","4.48","7.22"
07년12월(4Q),"39,600","9,883","19,018","21","187","2,936","9,807","36.95","3.81","186","118.97","12.27","-55.93","0.11","7.69","3.70","6.53"
07년09월(3Q),"38,400","9,560","20,274","283","231","-41","9,486","36.07","3.82","229","141.15","25.73","35.89","1.40","9.80","17.08","6.72"
07년06월(2Q),"43,700","9,305","19,655","283","387","-416","9,233","42.46","4.47","384","127.12","23.25","-13.55","1.44","16.90","19.68","6.43"
07년03월(1Q),"39,200","9,008","19,213","333","215","-98","8,939","40.73","4.14","214","128.12","29.61","70.42","1.73","9.51","-49.65","7.02"
06년12월(4Q),"39,050","9,098","16,940","47","180","118","9,029","32.94","4.08","179","111.99","21.40","-31.54","0.28","7.97","-48.26","7.15"
06년09월(3Q),"35,800","8,995","16,125","208","197","-52","8,926","26.28","3.79","196","105.76","30.13","17.62","1.29","8.91","-6.15","6.92"
06년06월(2Q),"33,800","8,717","15,947","327","323","225","8,650","24.57","3.69","321","102.44","26.30","52.90","2.05","15.05","-11.08","7.35"
06년03월(1Q),"36,150","8,462","14,823","195","427","-216","8,397","25.50","4.07","424","110.62","18.85","25.41","1.32","20.30","-46.65","8.28"
05년12월(4Q),"38,250","8,376","13,954","68","348","1,361","8,312","21.13","4.35","346","103.61","1.93","-40.19","0.49","17.05","","8.06"
05년09월(3Q),"20,600","7,974","12,392","177","210","-233","7,913","14.39","2.46","209","116.90","4.39","-29.91","1.43","10.62","-15.45","7.73"
05년06월(2Q),"15,450","7,859","12,627","214","363","677","7,799","10.50","1.87","361","113.96","3.83","-26.15","1.69","19.22","-45.78","7.59"
05년03월(1Q),"15,000","7,272","12,473","156","801","-354","7,216","8.36","1.96","795","126.13","0.17","-48.83","1.25","47.39","241.08","8.16"
04년12월(4Q),"10,400","6,247","13,690","114","-12","1,015","6,199","8.67","1.58","-12","159.75","20.43","-58.04","0.83","-0.76","","8.96"
04년09월(3Q),"7,770","6,466","11,871","253","249","-214","6,417","6.59","1.14","247","164.87","14.70","77.67","2.13","15.94","-46.33","9.05"
04년06월(2Q),"6,650","6,015","12,161","289","670","1,134","5,969","5.83","1.05","665","167.65","22.94","44.86","2.38","46.73","170.85","9.20"
04년03월(1Q),"8,430","5,455","12,451","304","234","119","5,434","15.24","1.47","233","195.09","28.37","82.98","2.44","17.52","-58.86","9.89"
03년12월(4Q),"7,300","5,222","11,367","272","-33","547","5,204","12.61","1.32","-32","213.42","-178.80","61.31","2.39","-2.41","","13.13"
03년09월(3Q),"4,500","5,579","10,349","142","209","-344","12,030","1.73","0.35","460","192.14","-34.63","-38.65","1.37","15.31","335.18","8.20"
03년06월(2Q),"3,405","5,325","9,892","200","111","-368","11,732","1.52","0.27","246","197.87","-46.26","-26.69","2.02","8.56","-55.81","8.43"
03년03월(1Q),"2,160","5,092","9,699","166","257","161","11,222","0.83","0.18","566","243.34","-36.84","12.27","1.71","21.60","","5.16"
02년12월(4Q),"2,290","4,430","-14,426","169","537","","9,762","1.14","0.22","1,183","281.81","-208.32","","-1.17","53.22","2,475.23","-13.77"
02년09월(3Q),"2,125","3,639","15,830","232","45","","8,020","2.96","0.25","106","364.53","9.08","4.69","1.46","5.03","","3.34"
02년06월(2Q),"2,460","3,594","18,406","273","216","","8,911","","0.26","556","358.98","2.67","-45.80","1.48","26.19","","3.42"
02년03월(1Q),"3,360","3,016","15,358","148","-15","","7,890","","0.40","-38","455.10","-13.36","-55.66","0.96","-1.95","","3.13"
01년12월(4Q),"1,665","2,943","13,318","-24","16","","7,697","","0.20","46","464.48","431.47","","-0.18","2.75","-64.82","3.49"
01년09월(3Q),"1,370","1,758","14,513","221","-281","","5,075","","0.25","-812","971.67","","","1.53","-56.94","","3.70"
01년06월(2Q),"2,930","2,196","17,927","503","-670","","6,358","","0.44","-3,173","806.37","","","2.81","-108.66","","4.69"
01년03월(1Q),"1,570","2,734","17,726","334","-55","","13,328","","0.11","-273","805.83","","","1.88","-7.92","","3.71"
