결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
08년06월(2Q),"2,775","402","64","4","4","-3","1,748","11.75","1.59","19","12.23","4.07","-62.24","6.20","4.38","-49.16","100.00"
08년03월(1Q),"3,230","400","68","6","7","8","1,739","12.68","1.86","30","17.61","-3.66","-67.43","9.15","6.75","-55.17","100.00"
07년12월(4Q),"4,140","414","72","9","32","19","1,799","14.20","2.30","137","17.07","6.75","-54.95","12.56","30.65","46.92","100.00"
07년09월(3Q),"4,270","411","68","14","11","10","1,788","17.25","2.39","50","15.75","7.16","-22.35","20.45","11.56","-17.16","100.00"
07년06월(2Q),"5,560","384","61","10","9","-8","1,668","21.56","3.33","38","15.48","-2.20","-40.94","17.09","9.44","-37.47","100.00"
07년03월(1Q),"5,120","348","71","19","15","19","1,511","18.26","3.39","67","20.83","6.81","3.36","27.08","17.71","-1.46","100.00"
06년12월(4Q),"5,150","344","67","20","22","19","1,497","18.30","3.44","94","14.07","42.64","592.83","29.76","25.72","453.90","100.00"
06년09월(3Q),"5,360","325","64","18","14","9","1,411","26.18","3.80","60","13.42","6.01","-26.37","28.22","17.62","-35.14","100.00"
06년06월(2Q),"5,750","305","62","18","14","14","1,325","24.22","4.34","60","12.83","14.06","-18.35","28.29","18.45","-14.05","100.00"
06년03월(1Q),"5,800","294","66","19","16","15","1,277","23.46","4.54","68","18.65","29.70","12.40","27.98","21.03","20.65","100.00"
05년12월(4Q),"7,850","298","47","3","4","7","1,294","33.31","6.07","17","11.60","","","6.13","5.31","","35.73"
05년09월(3Q),"6,230","288","60","24","21","28","1,252","27.54","4.98","93","13.03","24.17","77.77","40.63","30.95","109.34","59.27"
05년06월(2Q),"7,400","264","55","22","16","9","1,149","42.13","6.44","70","12.38","3.04","32.06","39.53","25.15","11.03","58.03"
05년03월(1Q),"8,010","247","51","16","13","15","1,072","48.51","7.47","56","14.27","","","32.29","25.71","","50.41"
