결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
10년06월(2Q),"82,000","","28,869","3,950","-1,967","10,352","","","","-2,464","","","","13.68","","","24.80"
10년03월(1Q),"66,500","","26,308","2,770","2,455","6,552","","","","2,642","","","","10.53","","","22.91"
09년12월(4Q),"54,900","30,571","25,783","1,540","849","3,550","37,577","","1.55","1,022","453.45","-4.92","580.86","5.97","11.43","","17.57"
09년09월(3Q),"48,000","28,820","24,766","1,001","2,640","-492","35,470","","1.44","3,177","465.16","-10.26","","4.04","38.52","","17.56"
09년06월(2Q),"35,600","26,009","20,745","-1,273","785","1,524","32,088","","1.18","945","534.00","-16.23","","-6.14","12.69","","8.88"
09년03월(1Q),"34,550","23,495","22,644","66","-5,263","317","29,062","","1.26","-6,334","596.48","-0.02","-66.32","0.29","-81.40","","15.08"
08년12월(4Q),"38,000","28,234","27,118","226","-6,440","-1,768","34,765","","1.16","-7,750","462.01","17.80","-82.41","0.83","-88.10","","15.34"
08년09월(3Q),"37,050","30,246","27,597","-251","-6,841","-522","37,187","","1.06","-8,232","423.09","16.36","","-0.91","-80.90","","13.16"
08년06월(2Q),"49,200","37,402","24,763","-1,164","-2,889","924","45,798","","1.14","-3,477","319.37","17.51","","-4.70","-29.77","","9.65"
08년03월(1Q),"53,400","40,236","22,647","196","-3,255","182","49,209","","1.15","-3,917","266.56","11.51","-87.06","0.87","-30.91","","16.46"
07년12월(4Q),"76,800","44,000","23,020","1,286","-331","-1,371","53,739","525.14","1.52","-399","244.17","8.86","-10.30","5.59","-3.00","","21.03"
07년09월(3Q),"61,900","44,243","23,718","2,814","1,296","3,448","54,031","34.10","1.22","1,560","229.31","8.14","45.17","11.86","11.88","2.24","26.70"
07년06월(2Q),"52,500","43,098","21,073","754","-2,144","3,348","52,654","29.45","1.06","-2,580","235.95","8.90","9.34","3.58","-19.44","","20.61"
07년03월(1Q),"36,750","45,140","20,309","1,514","1,308","1,303","55,110","8.38","0.71","1,574","215.64","10.68","66.12","7.45","11.77","2.72","23.19"
06년12월(4Q),"35,450","43,754","21,146","1,434","1,140","2,112","53,443","8.16","0.70","1,372","210.48","6.72","446.64","6.78","10.56","288.35","22.32"
06년09월(3Q),"34,700","42,648","21,932","1,938","1,268","3,177","52,111","10.16","0.70","1,526","229.87","3.41","-27.69","8.84","12.04","-17.75","23.50"
06년06월(2Q),"35,000","41,577","19,352","690","149","3,908","50,823","9.39","0.72","179","229.00","8.74","-10.61","3.57","1.44","","20.55"
06년03월(1Q),"31,000","41,197","18,349","911","1,273","948","50,366","10.10","0.65","1,532","226.53","7.79","49.28","4.97","12.50","114.53","21.17"
05년12월(4Q),"31,900","40,289","19,815","262","294","3,193","49,273","13.91","0.68","353","236.78","6.13","533.18","1.32","2.93","-87.12","17.93"
05년09월(3Q),"19,000","39,890","21,208","2,681","1,542","2,411","48,792","4.16","0.41","1,855","242.02","6.76","25.50","12.64","15.79","58.66","28.43"
05년06월(2Q),"17,550","38,227","17,796","772","-425","2,552","46,791","4.49","0.39","-511","249.87","4.84","-17.26","4.34","-4.38","","21.22"
05년03월(1Q),"19,800","39,330","17,023","610","593","1,686","48,118","4.27","0.43","714","243.29","2.55","-16.41","3.59","6.13","-65.78","20.93"
04년12월(4Q),"18,850","38,111","18,670","41","2,278","2,223","46,651","3.17","0.43","2,742","260.50","12.19","-96.86","0.22","24.48","","18.11"
04년09월(3Q),"15,750","36,356","19,865","2,136","972","3,260","44,539","12.73","0.37","1,169","283.27","17.61","29.34","10.75","10.84","-57.19","27.44"
04년06월(2Q),"15,000","35,354","16,975","933","211","2,734","43,334","5.51","0.36","253","295.44","27.87","","5.50","2.39","-76.74","23.44"
04년03월(1Q),"17,650","35,285","16,600","730","1,734","956","43,250","5.02","0.43","2,087","289.66","10.92","83.27","4.40","20.15","","23.37"
03년12월(4Q),"18,500","33,563","16,642","1,321","-1,835","3,971","41,178","","0.47","-2,209","320.56","1.45","117.05","7.94","-21.53","","25.31"
03년09월(3Q),"13,550","34,633","16,890","1,651","2,270","2,589","42,466","","0.34","2,732","295.39","-0.33","-19.40","9.78","27.15","309.61","27.77"
03년06월(2Q),"13,700","32,264","13,275","-257","906","1,214","39,615","","0.36","1,090","323.04","-10.60","","-1.94","11.14","-80.16","16.56"
03년03월(1Q),"9,500","32,746","14,965","398","-3,751","533","40,195","10.63","0.25","-4,514","209.34","4.67","-44.78","2.66","-44.09","","20.28"
02년12월(4Q),"11,400","35,320","16,405","609","-587","","43,293","2.07","0.28","-706","288.47","19.94","14.32","3.71","-6.51","","21.85"
02년09월(3Q),"10,500","36,760","16,945","2,049","554","","45,026","3.31","0.25","667","188.81","7.38","1,626.84","12.09","6.09","","28.58"
02년06월(2Q),"15,900","36,021","14,850","1,189","4,565","","44,136","11.68","0.38","5,494","193.54","6.72","","8.01","51.63","","25.70"
02년03월(1Q),"17,400","34,707","14,298","722","291","","42,556","","0.43","351","208.66","7.23","","5.05","3.59","","22.79"
01년12월(4Q),"8,120","30,274","13,677","533","-2,636","","37,220","","0.23","-3,173","348.21","-7.73","1,182.14","3.89","-32.24","","23.55"
01년09월(3Q),"4,750","35,146","15,780","119","-1,031","","43,084","","0.12","-1,240","207.24","2.55","-88.52","0.75","-11.47","","19.66"
01년06월(2Q),"6,850","36,750","13,915","-435","-1,151","","45,014","","0.16","-1,391","191.44","3.79","","-3.12","-12.34","","16.49"
01년03월(1Q),"5,850","37,842","13,333","-1,059","-2,308","","46,548","","0.13","-2,791","184.57","8.24","","-7.94","-23.70","","13.10"
00년12월(4Q),"6,900","40,070","14,824","42","-2,781","","49,242","","0.14","-3,363","168.23","","","0.28","-26.88","","19.09"
00년09월(3Q),"6,800","42,703","15,388","1,033","131","","52,426","","0.13","159","148.78","","","6.71","1.23","","24.74"
00년06월(2Q),"9,250","42,861","13,407","-270","-1,561","","52,617","","0.17","-1,887","146.79","","","-2.02","-14.23","","18.56"
00년03월(1Q),"10,500","44,879","12,318","-231","-417","","55,156","","0.19","-504","140.86","","","-1.88","-3.69","","17.81"
